region,comuna,latitud,longitud,trazabilidad__region,trazabilidad__comuna,LER,tratamiento_n1_name,cantidad_toneladas
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,11.938
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,16.853
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,19.696
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,15 01 06 | Envases mezclados,Eliminación,12.165
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,17.173
La Araucanía,Lautaro,-38.508598394469,-72.453449242676,La Araucanía,Lautaro,20 03 01 | Mezclas de residuos municipales,Eliminación,20.615
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Sierra Gorda,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,101.39
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,15.89
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Sierra Gorda,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,41.44
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,11.65
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,10.61
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Sierra Gorda,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,92.62
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,14.42
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Sierra Gorda,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,175.2
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,11.37
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,13.15
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Sierra Gorda,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,178.34
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Antofagasta,20 01 40 | Metales,Recepción y Almacenamiento,25.04
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,14.3
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,13.15
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Renca,16 01 03 | Neumáticos fuera de uso,Valorización,45.5
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,14.25
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Antofagasta,20 01 40 | Metales,Recepción y Almacenamiento,64.908
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,16.12
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Sierra Gorda,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,77.84
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,11.75
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Antofagasta,Sierra Gorda,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",Eliminación,40.54
Antofagasta,Antofagasta,-24.135238291836,-69.878097500819,Metropolitana de Santiago,Antofagasta,20 03 01 | Mezclas de residuos municipales,Eliminación,15.12
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,71.73
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Quilicura,19 02 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.006
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Valorización,0.005
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 01 | Papel y cartón,Valorización,0.067
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 10 | Ropa,Valorización,0.007
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 39 | Plásticos,Valorización,0.014
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,12.31
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,25.0
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 38 | Madera distinta de la especificada en el código 20 01 37,Recepción y Almacenamiento,0.132
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Quilicura,19 01 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,20.981
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.033
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Valorización,1.732
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 01 | Papel y cartón,Valorización,0.607
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 39 | Plásticos,Valorización,0.064
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,24.82
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,24.82
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.029
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Valorización,0.005
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 01 | Papel y cartón,Valorización,0.092
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 39 | Plásticos,Valorización,0.015
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,25.3
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.055
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Valorización,0.006
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 01 | Papel y cartón,Valorización,0.118
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 39 | Plásticos,Valorización,0.015
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.03
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Valorización,0.003
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 01 | Papel y cartón,Valorización,0.043
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 39 | Plásticos,Valorización,0.009
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,20.71
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Valorización,0.061
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 01 | Papel y cartón,Valorización,0.001
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,22.91
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Quilicura,19 02 99 | Residuos no especificados en otra categoría,Recepción y Almacenamiento,0.004
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.065
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Valorización,0.032
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 01 | Papel y cartón,Valorización,0.089
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 39 | Plásticos,Valorización,0.009
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,13.95
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Recepción y Almacenamiento,0.005
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 01 | Papel y cartón,Recepción y Almacenamiento,0.056
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 39 | Plásticos,Recepción y Almacenamiento,0.016
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.024
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,19 01 99 | Residuos no especificados en otra categoría,Eliminación,11.36
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,"20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35",Recepción y Almacenamiento,0.772
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 38 | Madera distinta de la especificada en el código 20 01 37,Recepción y Almacenamiento,0.036
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 01 39 | Plásticos,Recepción y Almacenamiento,0.029
Metropolitana de Santiago,Conchalí,-33.369672507705,-70.697478611762,Metropolitana de Santiago,Pudahuel,20 03 01 | Mezclas de residuos municipales,Recepción y Almacenamiento,0.003
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,1.73
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,2.15
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,1.19
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,1.3
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,1.1
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,0.96
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,1.01
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,0.92
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,1.65
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,3.09
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,0.75
Antofagasta,Mejillones,-23.098504652855,-70.445507005643,Antofagasta,Mejillones,20 03 03 | Residuos de limpieza viaria,Eliminación,0.976
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,9.455
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,8.916
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,9.71
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,11.135
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,6.87
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,4.88
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,6.265
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,10.445
Libertador Gral. Bernardo O'Higgins,Rancagua,-34.168053724484,-70.738966395196,Biobío,Talcahuano,20 01 01 | Papel y cartón,Recepción y Almacenamiento,8.435
